"id","mod_hex_id","courseID","mod_type","name","markdown","order","childOrder","treelevel","chpModPar","seqModPar","vrtModPar","parent","modparent_childlevel"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@56e0c6d27025457ab2fc4c0618fbe03e","56e0c6d27025457ab2fc4c0618fbe03e","MITProfessionalX+SysEngxB1+3T2016","html","Instructions",NA,379,2,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","3b6556dc02c74d6a94b57f3ae275ae1e","57508d563042413c9bad7b059d4456c7","57508d563042413c9bad7b059d4456c7","57508d563042413c9bad7b059d4456c7/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@8d11077461cf47efb6bd8614afc3e0a4","8d11077461cf47efb6bd8614afc3e0a4","MITProfessionalX+SysEngxB1+3T2016","vertical","Submit and Grade Your Project",NA,380,3,3,"63fbc15b9b194b88bba0b1fa81cbb3fb","3b6556dc02c74d6a94b57f3ae275ae1e","8d11077461cf47efb6bd8614afc3e0a4","3b6556dc02c74d6a94b57f3ae275ae1e","3b6556dc02c74d6a94b57f3ae275ae1e/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@cd767a7b0f9d41bf85ceb37d8a2eec82","cd767a7b0f9d41bf85ceb37d8a2eec82","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,381,1,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","3b6556dc02c74d6a94b57f3ae275ae1e","8d11077461cf47efb6bd8614afc3e0a4","8d11077461cf47efb6bd8614afc3e0a4","8d11077461cf47efb6bd8614afc3e0a4/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@openassessment+block@53bdf3d948d947cd913f8d652d3520af","53bdf3d948d947cd913f8d652d3520af","MITProfessionalX+SysEngxB1+3T2016","openassessment","Project Assessment: Week 2",NA,382,2,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","3b6556dc02c74d6a94b57f3ae275ae1e","8d11077461cf47efb6bd8614afc3e0a4","8d11077461cf47efb6bd8614afc3e0a4","8d11077461cf47efb6bd8614afc3e0a4/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@285b1bd66df34dc0aa50842b006ba74b","285b1bd66df34dc0aa50842b006ba74b","MITProfessionalX+SysEngxB1+3T2016","sequential","Action Plan (20 min)",NA,383,9,2,"63fbc15b9b194b88bba0b1fa81cbb3fb","285b1bd66df34dc0aa50842b006ba74b",NA,"63fbc15b9b194b88bba0b1fa81cbb3fb","63fbc15b9b194b88bba0b1fa81cbb3fb/9"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c","MITProfessionalX+SysEngxB1+3T2016","vertical","Action Plan",NA,384,1,3,"63fbc15b9b194b88bba0b1fa81cbb3fb","285b1bd66df34dc0aa50842b006ba74b","8778b58e46244e11b7bcfe20d0219b0c","285b1bd66df34dc0aa50842b006ba74b","285b1bd66df34dc0aa50842b006ba74b/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@227b5cb49eb84438b64be62b77e4bc81","227b5cb49eb84438b64be62b77e4bc81","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,385,1,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","285b1bd66df34dc0aa50842b006ba74b","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@bfbf039b627a45f49062c26022725bc1","bfbf039b627a45f49062c26022725bc1","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,386,2,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","285b1bd66df34dc0aa50842b006ba74b","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@b69a8377142443bb86e368a58436a173","b69a8377142443bb86e368a58436a173","MITProfessionalX+SysEngxB1+3T2016","problem","Action Plan","<br/><hr/>
[x] I completed my Week 2 Action Plan.

[explanation]
Going forward, try to revisit your goals every month to monitor progress. Update and/or revise your goals as necessary. The purpose of the Action Plan is to connect the teachings and learnings of the course to your day job and make the content actionable.
[explanation]
",387,3,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","285b1bd66df34dc0aa50842b006ba74b","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c","8778b58e46244e11b7bcfe20d0219b0c/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@fec8d6a9faae46bab88e4249c781d01e","fec8d6a9faae46bab88e4249c781d01e","MITProfessionalX+SysEngxB1+3T2016","sequential","Key Takeaways (2 min)",NA,388,10,2,"63fbc15b9b194b88bba0b1fa81cbb3fb","fec8d6a9faae46bab88e4249c781d01e",NA,"63fbc15b9b194b88bba0b1fa81cbb3fb","63fbc15b9b194b88bba0b1fa81cbb3fb/10"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@6ecce4f0456d4310bdc641c12436fb73","6ecce4f0456d4310bdc641c12436fb73","MITProfessionalX+SysEngxB1+3T2016","vertical","Key Takeaways",NA,389,1,3,"63fbc15b9b194b88bba0b1fa81cbb3fb","fec8d6a9faae46bab88e4249c781d01e","6ecce4f0456d4310bdc641c12436fb73","fec8d6a9faae46bab88e4249c781d01e","fec8d6a9faae46bab88e4249c781d01e/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@d9033c4c0aa7403099a9388ce4f2c4c3","d9033c4c0aa7403099a9388ce4f2c4c3","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,390,1,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","fec8d6a9faae46bab88e4249c781d01e","6ecce4f0456d4310bdc641c12436fb73","6ecce4f0456d4310bdc641c12436fb73","6ecce4f0456d4310bdc641c12436fb73/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@d68d70e0179f45049d3533bc37a23b78","d68d70e0179f45049d3533bc37a23b78","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,391,2,4,"63fbc15b9b194b88bba0b1fa81cbb3fb","fec8d6a9faae46bab88e4249c781d01e","6ecce4f0456d4310bdc641c12436fb73","6ecce4f0456d4310bdc641c12436fb73","6ecce4f0456d4310bdc641c12436fb73/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@chapter+block@9eacda62cafd4592934b513fd9e254c3","9eacda62cafd4592934b513fd9e254c3","MITProfessionalX+SysEngxB1+3T2016","chapter","Week 3: System Architecture (4-5 hrs)",NA,392,5,1,"9eacda62cafd4592934b513fd9e254c3",NA,NA,"course","course/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@982737c1e94d4c7b82e30d43a38e1da4","982737c1e94d4c7b82e30d43a38e1da4","MITProfessionalX+SysEngxB1+3T2016","sequential","Key Ideas (3 min)",NA,393,1,2,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4",NA,"9eacda62cafd4592934b513fd9e254c3","9eacda62cafd4592934b513fd9e254c3/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197","MITProfessionalX+SysEngxB1+3T2016","vertical","Key Ideas",NA,394,1,3,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4","19626a9d75304e59b4065db1095d8197","982737c1e94d4c7b82e30d43a38e1da4","982737c1e94d4c7b82e30d43a38e1da4/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@d96db65f330945598e8d97ebf159fcb3","d96db65f330945598e8d97ebf159fcb3","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,395,1,4,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@87fe9b543716422f932202fc550a404b","87fe9b543716422f932202fc550a404b","MITProfessionalX+SysEngxB1+3T2016","video","Key Ideas",NA,396,2,4,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@34c036ca57024184b25134d8cdaed1db","34c036ca57024184b25134d8cdaed1db","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,397,3,4,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@119d631726f94a0186328b55f4ff5f5c","119d631726f94a0186328b55f4ff5f5c","MITProfessionalX+SysEngxB1+3T2016","html","Discussion Prompt",NA,398,4,4,"9eacda62cafd4592934b513fd9e254c3","982737c1e94d4c7b82e30d43a38e1da4","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197","19626a9d75304e59b4065db1095d8197/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@fc1c5fad9cc6436c8a9d6966bcde7a2b","fc1c5fad9cc6436c8a9d6966bcde7a2b","MITProfessionalX+SysEngxB1+3T2016","sequential","Concept (30 min)",NA,399,2,2,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b",NA,"9eacda62cafd4592934b513fd9e254c3","9eacda62cafd4592934b513fd9e254c3/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","MITProfessionalX+SysEngxB1+3T2016","vertical","Identifying the Solution-Neutral Function",NA,400,1,3,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","fc1c5fad9cc6436c8a9d6966bcde7a2b","fc1c5fad9cc6436c8a9d6966bcde7a2b/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@5638a8776e3f45008a3b6942bfa50e56","5638a8776e3f45008a3b6942bfa50e56","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,401,1,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@6acf1f8fcdf545048ac8e29dd94d19e2","6acf1f8fcdf545048ac8e29dd94d19e2","MITProfessionalX+SysEngxB1+3T2016","html","Identifying the Solution-Neutral Function",NA,402,2,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@b30056516da2490bbed71b36ec20e1af","b30056516da2490bbed71b36ec20e1af","MITProfessionalX+SysEngxB1+3T2016","video","Video",NA,403,3,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@1bd7fdb6feb94a3995f8df5e70d71399","1bd7fdb6feb94a3995f8df5e70d71399","MITProfessionalX+SysEngxB1+3T2016","html","Definitions and Keywords",NA,404,4,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@544c99a9c02c4a8c84414e5038cc9dbf","544c99a9c02c4a8c84414e5038cc9dbf","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,405,5,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@07137397a1ae4bcd93161931c47f2106","07137397a1ae4bcd93161931c47f2106","MITProfessionalX+SysEngxB1+3T2016","problem","Question #1",">>Which of the following is true about solution-neutral statements? (Select all that apply.)<<
[x] Solution-neutral function is stated without reference to how the function is achieved.
[x] Functional intent for a system should be stated as a solution-neutral function.
[ ] Solution-neutral function implicitly sets the design parameters of the system.


[explanation]
A solution-neutral statement doesn’t contain any reference to a specific product/process, so it doesn’t set the design parameters.
[explanation]
",406,6,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@66cc9bb3c0f142a1a456270e43076777","66cc9bb3c0f142a1a456270e43076777","MITProfessionalX+SysEngxB1+3T2016","problem","Question #2",">>Which of the following is correct?<<
[ ]Solution-neutral is an absolute -- a requirement is either solution-neutral or solution-specific.
[x]Solution-neutral is relative -- a requirement is more or less solution-neutral relative to another possible requirement.

[explanation]
Solution-neutral is a spectrum, not an absolute, as illustrated by the range of problem framings given in the video for a wine bottle opener. 
[explanation]


",407,7,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@drag-and-drop-v2+block@ad5ecdc269b14e88bb0a67c3549c4f96","ad5ecdc269b14e88bb0a67c3549c4f96","MITProfessionalX+SysEngxB1+3T2016","drag-and-drop-v2",NA,NA,408,8,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df","c48ed392980943db8a46b3195c8a68df/8"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","MITProfessionalX+SysEngxB1+3T2016","vertical","The Notion of Concept",NA,409,2,3,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","fc1c5fad9cc6436c8a9d6966bcde7a2b","fc1c5fad9cc6436c8a9d6966bcde7a2b/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@812a275e572d49e48e86960d07b12db1","812a275e572d49e48e86960d07b12db1","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,410,1,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@f7f6b996a20b4083bffe379e1a882cc7","f7f6b996a20b4083bffe379e1a882cc7","MITProfessionalX+SysEngxB1+3T2016","video","Concept",NA,411,2,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@c32f7bb3939748b0b5601d4594f17f52","c32f7bb3939748b0b5601d4594f17f52","MITProfessionalX+SysEngxB1+3T2016","html","Definition of Concept",NA,412,3,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@f6dee8a24a6b49c39909cc5b5bc279f4","f6dee8a24a6b49c39909cc5b5bc279f4","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,413,4,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@b1b89d1074644088b8e78b7ec9bd38cb","b1b89d1074644088b8e78b7ec9bd38cb","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,414,5,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@13bb045f4c0842979e38dcc2146c9e7f","13bb045f4c0842979e38dcc2146c9e7f","MITProfessionalX+SysEngxB1+3T2016","problem","Question #1",">>Which of the following statements is true ? (Select all that apply.)<<

[x] Concept is a system vision that maps function to form.
[x] Solution-neutral function is the function stated without reference to how function is achieved.
[ ] There is a common convention for naming concepts. The concept name always consists of operand, process, and instrument.
[x] Concept is derived by specializing solution-neutral operand and process to solution-specific operand and process.
[x] Concepts sit in a hierarchy.


[explanation]
Concept is a high-level mapping of function to form. Solution-neutral function should not contain a solution reference.
Additionally, there is no common convention. The concept name may or may not contain the reference to operand/process, and/or instrument. 
[explanation]",415,6,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@ee8e9b3722bf4077a8c6eff7bf88f757","ee8e9b3722bf4077a8c6eff7bf88f757","MITProfessionalX+SysEngxB1+3T2016","problem","Question #2",">>Which of the following is true about concept? (Select all that apply.)<<
[x] Concept is a high-level mapping of function to form.
[x] Is a transition point from solution-neutral to solution specific.
[x] Implicitly sets the level of technology to be used in a system.
[x] It must allow for value-related functions to be executed, enabled by form. 


[explanation]
All of the options are correct. By definition, concept is a high-level mapping between function and form which transitions solution-neutral intent to the solution-specific realm. It sets the level of technology and it must allow for value-related functions to serve the needs of the beneficiary.
[explanation]
",416,7,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36","46ffa12a27d840aab4c6399a6d545f36/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@823c2a8dd9764fa8baa1ba979d1423d7","823c2a8dd9764fa8baa1ba979d1423d7","MITProfessionalX+SysEngxB1+3T2016","vertical","Framework for Developing Concepts",NA,417,3,3,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","823c2a8dd9764fa8baa1ba979d1423d7","fc1c5fad9cc6436c8a9d6966bcde7a2b","fc1c5fad9cc6436c8a9d6966bcde7a2b/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@fde50326c10142d8be7fa82ddba6acdd","fde50326c10142d8be7fa82ddba6acdd","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,418,1,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","823c2a8dd9764fa8baa1ba979d1423d7","823c2a8dd9764fa8baa1ba979d1423d7","823c2a8dd9764fa8baa1ba979d1423d7/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@bff18d8714d942ac9cdd0c13e7556c0d","bff18d8714d942ac9cdd0c13e7556c0d","MITProfessionalX+SysEngxB1+3T2016","html","Framework of Developing Concepts",NA,419,2,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","823c2a8dd9764fa8baa1ba979d1423d7","823c2a8dd9764fa8baa1ba979d1423d7","823c2a8dd9764fa8baa1ba979d1423d7/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","MITProfessionalX+SysEngxB1+3T2016","vertical","Ungraded Activity",NA,420,4,3,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","fc1c5fad9cc6436c8a9d6966bcde7a2b","fc1c5fad9cc6436c8a9d6966bcde7a2b/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@7a608024e71b44a0945a8e584d28982c","7a608024e71b44a0945a8e584d28982c","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,421,1,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@165d9bf3aca74494af4a1b0bbce44abe","165d9bf3aca74494af4a1b0bbce44abe","MITProfessionalX+SysEngxB1+3T2016","html","Question Diagram",NA,422,2,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/2"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@c4ec8c0e6a9e4fed88f6d895619ef31b","c4ec8c0e6a9e4fed88f6d895619ef31b","MITProfessionalX+SysEngxB1+3T2016","problem","Question #1",">>Select possible level two processes marked with the letter “A” in the diagram above:<<
[x] Meeting in Person
[ ] Meeting Room
[x] Meeting Virtually
[ ] Standing

[explanation]
A meeting room is an object, not a process, and the diagram requires a process, as shown by the oval. Standing is not a specialization of meeting, unless ""Meeting Standing Up"" is specified.
[explanation]
",423,3,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@afc29e2817324817a96657485e23ebae","afc29e2817324817a96657485e23ebae","MITProfessionalX+SysEngxB1+3T2016","html","Activity 2",NA,424,4,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/4"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@2fadf2b01b97459bb4a32a4f74466328","2fadf2b01b97459bb4a32a4f74466328","MITProfessionalX+SysEngxB1+3T2016","problem","Question #2",">>Identify the concept that the combination of instruments below enables:<<  

• Lifting: Wings
• Propelling: Engine
• Guiding: Rudder

( ) Wingsuit
( ) Maglev Train
(x) Jet Aircraft
( ) Helicopter
( ) Hand Glider
",425,5,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/5"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@db11a65641a44b7ebe9143d8dd8a5d91","db11a65641a44b7ebe9143d8dd8a5d91","MITProfessionalX+SysEngxB1+3T2016","problem","Question #3",">>Identify the concept that the combination of instruments below enables:<<  

• Lifting: Magnets
• Propelling: Magnets
• Guiding: Track

( ) Train
(x) Magnatic Levitation Train
( ) Hovercraft
( ) Hyperloop
( ) Bullet Train ",426,6,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/6"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@problem+block@40b8e43e1adf454da0e18eba308bd616","40b8e43e1adf454da0e18eba308bd616","MITProfessionalX+SysEngxB1+3T2016","problem","Question #4",">>Identify the concept that the combination of instruments below enables:<<  

• Lifting: Propeller
• Propelling: Propeller
• Guiding: Propeller

( ) Jet Aircraft
( ) Magnatic Levitation Train
( ) Propellor Aircraft
(x) Helicopter
( ) Glider ",427,7,4,"9eacda62cafd4592934b513fd9e254c3","fc1c5fad9cc6436c8a9d6966bcde7a2b","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f","7f5cbec7a1784f8fac72074e9763a15f/7"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@sequential+block@074a451b976f43f8ad8130ac0ca39f54","074a451b976f43f8ad8130ac0ca39f54","MITProfessionalX+SysEngxB1+3T2016","sequential","Architecture and Concept (15 min)",NA,428,3,2,"9eacda62cafd4592934b513fd9e254c3","074a451b976f43f8ad8130ac0ca39f54",NA,"9eacda62cafd4592934b513fd9e254c3","9eacda62cafd4592934b513fd9e254c3/3"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@vertical+block@48b8361a7a26422a990f163b74bdd0da","48b8361a7a26422a990f163b74bdd0da","MITProfessionalX+SysEngxB1+3T2016","vertical","The Relationship Between Concept and Architecture",NA,429,1,3,"9eacda62cafd4592934b513fd9e254c3","074a451b976f43f8ad8130ac0ca39f54","48b8361a7a26422a990f163b74bdd0da","074a451b976f43f8ad8130ac0ca39f54","074a451b976f43f8ad8130ac0ca39f54/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@html+block@4220489d339c459f8aad2230c7622527","4220489d339c459f8aad2230c7622527","MITProfessionalX+SysEngxB1+3T2016","html",NA,NA,430,1,4,"9eacda62cafd4592934b513fd9e254c3","074a451b976f43f8ad8130ac0ca39f54","48b8361a7a26422a990f163b74bdd0da","48b8361a7a26422a990f163b74bdd0da","48b8361a7a26422a990f163b74bdd0da/1"
"block-v1:MITProfessionalX+SysEngxB1+3T2016+type@video+block@1fbb224afdd64488b331b8e3543e8a5e","1fbb224afdd64488b331b8e3543e8a5e","MITProfessionalX+SysEngxB1+3T2016","video","Concept and Architecture",NA,431,2,4,"9eacda62cafd4592934b513fd9e254c3","074a451b976f43f8ad8130ac0ca39f54","48b8361a7a26422a990f163b74bdd0da","48b8361a7a26422a990f163b74bdd0da","48b8361a7a26422a990f163b74bdd0da/2"
